LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Microsoft
Date	2023/11/24
Time	16:46:27.6817073822021484375
***End_of_Header***	
	
Channels	1	
Samples	100000	
Date	2023/11/24	
Time	16:46:27.6817073822021484375	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	1.000000	
***End_of_Header***		
X_Value	Untitled	Comment
59142.000000	0.001136
59143.000000	-0.001763
59144.000000	-0.005950
59145.000000	-0.009654
59146.000000	-0.010460
59147.000000	-0.012875
59148.000000	-0.017707
59149.000000	-0.018995
59150.000000	-0.021894
59151.000000	-0.026403
59152.000000	-0.027048
59153.000000	-0.031879
59154.000000	-0.033489
59155.000000	-0.037355
59156.000000	-0.040414
59157.000000	-0.043474
59158.000000	-0.044924
59159.000000	-0.048306
59160.000000	-0.051527
59161.000000	-0.053781
59162.000000	-0.058774
59163.000000	-0.059096
59164.000000	-0.063444
59165.000000	-0.065216
59166.000000	-0.068114
59167.000000	-0.072141
59168.000000	-0.073912
59169.000000	-0.077938
59170.000000	-0.081159
59171.000000	-0.083414
59172.000000	-0.085991
59173.000000	-0.088728
59174.000000	-0.091466
59175.000000	-0.095815
59176.000000	-0.098874
59177.000000	-0.100646
59178.000000	-0.103223
59179.000000	-0.106444
59180.000000	-0.109343
59181.000000	-0.112080
59182.000000	-0.115301
59183.000000	-0.117073
59184.000000	-0.120455
59185.000000	-0.123837
59186.000000	-0.126413
59187.000000	-0.129151
59188.000000	-0.133016
59189.000000	-0.136398
59190.000000	-0.138170
59191.000000	-0.141391
59192.000000	-0.144773
59193.000000	-0.147350
59194.000000	-0.149926
59195.000000	-0.151698
59196.000000	-0.155563
59197.000000	-0.158784
59198.000000	-0.160716
59199.000000	-0.164098
59200.000000	-0.167158
59201.000000	-0.170701
59202.000000	-0.173117
59203.000000	-0.176499
59204.000000	-0.179237
59205.000000	-0.183746
59206.000000	-0.185518
59207.000000	-0.186806
59208.000000	-0.190993
59209.000000	-0.194858
59210.000000	-0.197596
59211.000000	-0.200817
59212.000000	-0.202106
59213.000000	-0.206454
59214.000000	-0.209031
59215.000000	-0.210641
59216.000000	-0.214023
59217.000000	-0.216439
59218.000000	-0.219660
59219.000000	-0.224813
59220.000000	-0.224491
59221.000000	-0.228839
59222.000000	-0.232060
59223.000000	-0.234476
59224.000000	-0.238019
59225.000000	-0.241401
59226.000000	-0.245105
59227.000000	-0.248326
59228.000000	-0.248809
59229.000000	-0.252352
59230.000000	-0.256861
59231.000000	-0.259599
59232.000000	-0.261532
59233.000000	-0.266363
59234.000000	-0.267491
59235.000000	-0.271517
59236.000000	-0.273610
59237.000000	-0.277153
59238.000000	-0.280857
59239.000000	-0.282146
59240.000000	-0.285528
59241.000000	-0.289393
59242.000000	-0.290198
59243.000000	-0.293258
59244.000000	-0.298089
59245.000000	-0.300022
59246.000000	-0.303243
59247.000000	-0.305498
59248.000000	-0.307591
59249.000000	-0.307591
59250.000000	-0.310490
59251.000000	-0.313067
59252.000000	-0.314516
59253.000000	-0.315805
59254.000000	-0.315483
59255.000000	-0.317093
59256.000000	-0.317576
59257.000000	-0.317898
59258.000000	-0.317576
59259.000000	-0.317254
59260.000000	-0.318865
59261.000000	-0.319348
59262.000000	-0.319348
59263.000000	-0.318381
59264.000000	-0.318220
59265.000000	-0.318542
59266.000000	-0.319026
59267.000000	-0.318381
59268.000000	-0.317898
59269.000000	-0.319348
59270.000000	-0.317576
59271.000000	-0.318703
59272.000000	-0.318059
59273.000000	-0.318059
59274.000000	-0.318059
59275.000000	-0.318059
59276.000000	-0.318703
59277.000000	-0.318059
59278.000000	-0.317576
59279.000000	-0.317898
59280.000000	-0.318542
59281.000000	-0.316771
59282.000000	-0.316449
59283.000000	-0.318703
59284.000000	2.472567
59285.000000	2.878731
59286.000000	3.052341
59287.000000	3.109352
59288.000000	3.133993
59289.000000	3.136570
59290.000000	3.130772
59291.000000	3.134315
59292.000000	3.124008
59293.000000	3.121270
59294.000000	3.130933
59295.000000	3.104199
59296.000000	3.110641
59297.000000	3.105970
59298.000000	3.093892
59299.000000	3.083423
59300.000000	3.071023
59301.000000	3.068768
59302.000000	3.059266
59303.000000	3.048798
59304.000000	3.047510
59305.000000	3.045577
59306.000000	3.040424
59307.000000	3.032532
59308.000000	3.031244
59309.000000	3.027218
59310.000000	3.016266
59311.000000	3.011918
59312.000000	3.004349
59313.000000	2.995169
59314.000000	2.991465
59315.000000	2.982124
59316.000000	2.977131
59317.000000	2.969884
59318.000000	2.959416
59319.000000	2.955068
59320.000000	2.957484
59321.000000	2.945888
59322.000000	2.940573
59323.000000	2.940090
59324.000000	2.940090
59325.000000	2.934132
59326.000000	2.922053
59327.000000	2.917544
59328.000000	2.919637
59329.000000	2.914484
59330.000000	2.914161
59331.000000	2.912390
59332.000000	2.909169
59333.000000	2.904176
59334.000000	2.896446
59335.000000	2.892420
59336.000000	2.881630
59337.000000	2.880019
59338.000000	2.875993
59339.000000	2.873577
59340.000000	2.869873
59341.000000	2.862304
59342.000000	2.847326
59343.000000	2.832188
59344.000000	2.841690
59345.000000	2.839435
59346.000000	2.838791
59347.000000	2.841046
59348.000000	2.844911
59349.000000	2.837019
59350.000000	2.824458
59351.000000	2.823491
59352.000000	2.817210
59353.000000	2.810446
59354.000000	2.821720
59355.000000	2.806098
59356.000000	2.793214
59357.000000	2.797240
59358.000000	2.794180
59359.000000	2.778237
59360.000000	2.767285
59361.000000	2.773083
59362.000000	2.777915
59363.000000	2.766158
59364.000000	2.766963
59365.000000	2.771151
59366.000000	2.770506
59367.000000	2.763742
59368.000000	2.762937
59369.000000	2.756173
59370.000000	2.751664
59371.000000	2.739102
59372.000000	2.746832
59373.000000	2.734593
59374.000000	2.734754
59375.000000	2.725413
59376.000000	2.715750
59377.000000	2.716394
59378.000000	2.710596
59379.000000	2.715428
59380.000000	2.722997
59381.000000	2.716394
59382.000000	2.710757
59383.000000	2.693847
59384.000000	2.698035
59385.000000	2.687405
59386.000000	2.693847
59387.000000	2.677904
59388.000000	2.678709
59389.000000	2.675488
59390.000000	2.667597
59391.000000	2.661638
59392.000000	2.641668
59393.000000	2.650364
59394.000000	2.648432
59395.000000	2.642634
59396.000000	2.649559
59397.000000	2.643600
59398.000000	2.650687
59399.000000	2.646338
59400.000000	2.643278
59401.000000	2.634582
59402.000000	2.629428
59403.000000	2.633776
59404.000000	2.626368
59405.000000	2.614773
59406.000000	2.608975
59407.000000	2.610586
59408.000000	2.601084
59409.000000	2.606237
59410.000000	2.607687
59411.000000	2.612518
59412.000000	2.595769
59413.000000	2.587878
59414.000000	2.589649
59415.000000	2.574672
59416.000000	2.578215
59417.000000	2.568230
59418.000000	2.569679
59419.000000	2.562754
59420.000000	2.564043
59421.000000	2.551159
59422.000000	2.529900
59423.000000	2.541979
59424.000000	2.542301
59425.000000	2.535698
59426.000000	2.540369
59427.000000	2.537792
59428.000000	2.540691
59429.000000	2.535698
59430.000000	2.528129
59431.000000	2.525552
59432.000000	2.522975
59433.000000	2.517017
59434.000000	2.510253
59435.000000	2.501234
59436.000000	2.503972
59437.000000	2.496563
59438.000000	2.493343
59439.000000	2.495597
59440.000000	2.499945
59441.000000	2.501556
59442.000000	2.482552
59443.000000	2.481747
59444.000000	2.466447
59445.000000	2.474017
59446.000000	2.469507
59447.000000	2.463549
59448.000000	2.457429
59449.000000	2.453564
59450.000000	2.434721
59451.000000	2.423126
59452.000000	2.435365
59453.000000	2.437942
59454.000000	2.437620
59455.000000	2.440358
59456.000000	2.433272
59457.000000	2.430534
59458.000000	2.428762
59459.000000	2.429729
59460.000000	2.420549
59461.000000	2.412013
59462.000000	2.413785
59463.000000	2.406699
59464.000000	2.390755
59465.000000	2.394459
59466.000000	2.388661
59467.000000	2.387695
59468.000000	2.388500
59469.000000	2.388017
59470.000000	2.396875
59471.000000	2.379160
59472.000000	2.369175
59473.000000	2.359351
59474.000000	2.364826
59475.000000	2.361444
59476.000000	2.353392
59477.000000	2.352587
59478.000000	2.352748
59479.000000	2.331650
59480.000000	2.314257
59481.000000	2.329235
59482.000000	2.327946
59483.000000	2.333905
59484.000000	2.328268
59485.000000	2.324403
59486.000000	2.317478
59487.000000	2.318605
59488.000000	2.311680
59489.000000	2.314579
59490.000000	2.302340
59491.000000	2.300085
59492.000000	2.291549
59493.000000	2.287040
59494.000000	2.283658
59495.000000	2.278988
59496.000000	2.280437
59497.000000	2.280276
59498.000000	2.274639
59499.000000	2.267553
59500.000000	2.263688
59501.000000	2.259823
59502.000000	2.250321
59503.000000	2.249355
59504.000000	2.246295
59505.000000	2.238404
59506.000000	2.241303
59507.000000	2.235183
59508.000000	2.221494
59509.000000	2.205550
59510.000000	2.219722
59511.000000	2.220688
59512.000000	2.226808
59513.000000	2.215535
59514.000000	2.210059
59515.000000	2.206516
59516.000000	2.203456
59517.000000	2.201363
59518.000000	2.193149
59519.000000	2.188801
59520.000000	2.181071
59521.000000	2.172052
59522.000000	2.167382
59523.000000	2.167221
59524.000000	2.168992
59525.000000	2.166576
59526.000000	2.165771
59527.000000	2.161101
59528.000000	2.157075
59529.000000	2.155947
59530.000000	2.145157
59531.000000	2.138876
59532.000000	2.133562
59533.000000	2.129213
59534.000000	2.125670
59535.000000	2.121966
59536.000000	2.115524
59537.000000	2.099580
59538.000000	2.102962
59539.000000	2.099258
59540.000000	2.103768
59541.000000	2.108599
59542.000000	2.094266
59543.000000	2.092978
59544.000000	2.093622
59545.000000	2.080899
59546.000000	2.082670
59547.000000	2.072041
59548.000000	2.074779
59549.000000	2.061412
59550.000000	2.056903
59551.000000	2.047562
59552.000000	2.048689
59553.000000	2.049978
59554.000000	2.049334
59555.000000	2.046918
59556.000000	2.035161
59557.000000	2.040476
59558.000000	2.033068
59559.000000	2.026465
59560.000000	2.022761
59561.000000	2.012937
59562.000000	2.012454
59563.000000	2.005529
59564.000000	1.999892
59565.000000	1.990551
59566.000000	1.986847
59567.000000	1.983304
59568.000000	1.981533
59569.000000	1.992967
59570.000000	1.989102
59571.000000	1.973319
59572.000000	1.971709
59573.000000	1.972997
59574.000000	1.962046
59575.000000	1.948840
59576.000000	1.949484
59577.000000	1.946102
59578.000000	1.936278
59579.000000	1.932735
59580.000000	1.930803
59581.000000	1.928065
59582.000000	1.924683
59583.000000	1.921945
59584.000000	1.912765
59585.000000	1.911316
59586.000000	1.910994
59587.000000	1.909866
59588.000000	1.900204
59589.000000	1.899237
59590.000000	1.890863
59591.000000	1.884743
59592.000000	1.878945
59593.000000	1.874597
59594.000000	1.867028
59595.000000	1.859781
59596.000000	1.852533
59597.000000	1.852694
59598.000000	1.865578
59599.000000	1.853178
59600.000000	1.846414
59601.000000	1.841099
59602.000000	1.830309
59603.000000	1.833691
59604.000000	1.822257
59605.000000	1.823384
59606.000000	1.811788
59607.000000	1.812594
59608.000000	1.799066
59609.000000	1.791980
59610.000000	1.797938
59611.000000	1.796650
59612.000000	1.795523
59613.000000	1.782478
59614.000000	1.786826
59615.000000	1.779257
59616.000000	1.774586
59617.000000	1.771527
59618.000000	1.762991
59619.000000	1.757838
59620.000000	1.753489
59621.000000	1.746564
59622.000000	1.740605
59623.000000	1.729815
59624.000000	1.730782
59625.000000	1.726916
59626.000000	1.730943
59627.000000	1.727722
59628.000000	1.716770
59629.000000	1.714194
59630.000000	1.705175
59631.000000	1.699860
59632.000000	1.693741
59633.000000	1.686171
59634.000000	1.686332
59635.000000	1.680052
59636.000000	1.676025
59637.000000	1.662175
59638.000000	1.665235
59639.000000	1.658149
59640.000000	1.657827
59641.000000	1.656700
59642.000000	1.644460
59643.000000	1.647681
59644.000000	1.643333
59645.000000	1.641078
59646.000000	1.630771
59647.000000	1.628677
59648.000000	1.620786
59649.000000	1.616760
59650.000000	1.608708
59651.000000	1.601783
59652.000000	1.593247
59653.000000	1.591798
59654.000000	1.586805
59655.000000	1.586483
59656.000000	1.588416
59657.000000	1.576820
59658.000000	1.575371
59659.000000	1.570217
59660.000000	1.557333
59661.000000	1.552019
59662.000000	1.550569
59663.000000	1.544128
59664.000000	1.533982
59665.000000	1.536075
59666.000000	1.520615
59667.000000	1.516911
59668.000000	1.513851
59669.000000	1.519004
59670.000000	1.515783
59671.000000	1.504671
59672.000000	1.502577
59673.000000	1.499356
59674.000000	1.490177
59675.000000	1.488244
59676.000000	1.489210
59677.000000	1.475360
59678.000000	1.474716
59679.000000	1.461993
59680.000000	1.460061
59681.000000	1.452492
59682.000000	1.452331
59683.000000	1.446694
59684.000000	1.442668
59685.000000	1.441863
59686.000000	1.434454
59687.000000	1.432039
59688.000000	1.423825
59689.000000	1.416256
59690.000000	1.412391
59691.000000	1.404983
59692.000000	1.404177
59693.000000	1.391938
59694.000000	1.389200
59695.000000	1.384208
59696.000000	1.370841
59697.000000	1.370196
59698.000000	1.370841
59699.000000	1.371324
59700.000000	1.364399
59701.000000	1.359245
59702.000000	1.353931
59703.000000	1.354736
59704.000000	1.345073
59705.000000	1.338470
59706.000000	1.332189
59707.000000	1.334283
59708.000000	1.321560
59709.000000	1.313347
59710.000000	1.309643
59711.000000	1.308193
59712.000000	1.304811
59713.000000	1.302074
59714.000000	1.298208
59715.000000	1.291928
59716.000000	1.288384
59717.000000	1.283553
59718.000000	1.275984
59719.000000	1.269542
59720.000000	1.267126
59721.000000	1.260040
59722.000000	1.248606
59723.000000	1.248928
59724.000000	1.240392
59725.000000	1.237494
59726.000000	1.230085
59727.000000	1.229924
59728.000000	1.232179
59729.000000	1.227509
59730.000000	1.222355
59731.000000	1.218007
59732.000000	1.211565
59733.000000	1.202707
59734.000000	1.193850
59735.000000	1.192078
59736.000000	1.190468
59737.000000	1.188696
59738.000000	1.178389
59739.000000	1.177101
59740.000000	1.171303
59741.000000	1.168082
59742.000000	1.163090
59743.000000	1.163412
59744.000000	1.159869
59745.000000	1.153910
59746.000000	1.146824
59747.000000	1.145214
59748.000000	1.138289
59749.000000	1.134584
59750.000000	1.130558
59751.000000	1.123955
59752.000000	1.118963
59753.000000	1.113487
59754.000000	1.111555
59755.000000	1.104630
59756.000000	1.097705
59757.000000	1.100120
59758.000000	1.103824
59759.000000	1.100442
59760.000000	1.095933
59761.000000	1.088686
59762.000000	1.083855
59763.000000	1.078057
59764.000000	1.070810
59765.000000	1.068555
59766.000000	1.065978
59767.000000	1.062274
59768.000000	1.055027
59769.000000	1.052128
59770.000000	1.051162
59771.000000	1.047619
59772.000000	1.047941
59773.000000	1.046170
59774.000000	1.040372
59775.000000	1.036185
59776.000000	1.035379
59777.000000	1.032964
59778.000000	1.026522
59779.000000	1.023784
59780.000000	1.017664
59781.000000	1.012189
59782.000000	1.007196
59783.000000	1.005586
59784.000000	1.001882
59785.000000	1.000754
59786.000000	0.995118
59787.000000	1.002204
59788.000000	1.000915
59789.000000	0.994796
59790.000000	0.990447
59791.000000	0.988837
59792.000000	0.983683
59793.000000	0.980462
59794.000000	0.973859
59795.000000	0.971283
59796.000000	0.969511
59797.000000	0.970155
59798.000000	0.965485
59799.000000	0.963069
59800.000000	0.961942
59801.000000	0.960009
59802.000000	0.959204
59803.000000	0.959043
59804.000000	0.955178
59805.000000	0.951313
59806.000000	0.952923
59807.000000	0.949219
59808.000000	0.948575
59809.000000	0.944066
59810.000000	0.939717
59811.000000	0.937624
59812.000000	0.933920
59813.000000	0.934403
59814.000000	0.928122
59815.000000	0.925384
59816.000000	0.931021
59817.000000	0.932309
59818.000000	0.930538
59819.000000	0.927478
59820.000000	0.924579
59821.000000	0.921519
59822.000000	0.919264
59823.000000	0.916849
59824.000000	0.915399
59825.000000	0.915399
59826.000000	0.912984
59827.000000	0.911051
59828.000000	0.910407
59829.000000	0.907025
59830.000000	0.908635
59831.000000	0.908313
59832.000000	0.906381
59833.000000	0.907508
59834.000000	0.907669
59835.000000	0.906381
59836.000000	0.902838
59837.000000	0.903965
59838.000000	0.902516
59839.000000	0.902516
59840.000000	0.898167
59841.000000	0.896557
59842.000000	0.892209
59843.000000	0.893014
59844.000000	0.892853
59845.000000	0.889954
59846.000000	0.894946
59847.000000	0.896396
59848.000000	0.895268
59849.000000	0.896074
59850.000000	0.894302
59851.000000	0.891081
59852.000000	0.891403
59853.000000	0.890276
59854.000000	0.883029
59855.000000	0.885283
59856.000000	0.884800
59857.000000	0.883995
59858.000000	0.880774
59859.000000	0.880130
59860.000000	0.882707
59861.000000	0.884961
59862.000000	0.885767
59863.000000	0.886250
59864.000000	0.885122
59865.000000	0.883512
59866.000000	0.883834
59867.000000	0.884156
59868.000000	0.885283
59869.000000	0.882868
59870.000000	0.885283
59871.000000	0.879808
59872.000000	0.879486
59873.000000	0.878197
59874.000000	0.879164
59875.000000	0.876426
59876.000000	0.878036
59877.000000	0.880291
59878.000000	0.883834
59879.000000	0.882868
59880.000000	0.882224
59881.000000	0.877875
59882.000000	0.879647
59883.000000	0.879969
59884.000000	0.874976
59885.000000	0.876426
59886.000000	0.875460
59887.000000	0.877714
59888.000000	0.872400
59889.000000	0.873527
59890.000000	0.876587
59891.000000	0.877553
59892.000000	0.878681
59893.000000	0.879164
59894.000000	0.879003
59895.000000	0.876748
59896.000000	0.879164
59897.000000	0.875943
59898.000000	0.875782
59899.000000	0.878036
59900.000000	0.877070
59901.000000	0.873688
59902.000000	0.869823
59903.000000	0.872078
59904.000000	0.873366
59905.000000	0.870628
59906.000000	0.876265
59907.000000	0.874815
59908.000000	0.874654
59909.000000	0.875621
59910.000000	0.877875
59911.000000	0.874976
59912.000000	0.871917
59913.000000	0.873688
59914.000000	0.870789
59915.000000	0.869984
59916.000000	0.870628
59917.000000	0.867568
59918.000000	0.868857
59919.000000	0.866441
59920.000000	0.867890
59921.000000	0.868696
59922.000000	0.869179
59923.000000	0.873205
59924.000000	0.873849
59925.000000	0.871917
59926.000000	0.870467
59927.000000	0.869018
59928.000000	0.868213
59929.000000	0.866280
59930.000000	0.864992
59931.000000	0.866119
59932.000000	0.862737
59933.000000	0.863703
59934.000000	0.864186
59935.000000	0.862576
59936.000000	0.865797
